event_id,user_id,event_timestamp,event_type,page_url,session_id,region
evt018708,515,2024-08-02 00:00:00,login,/products,session_3742,east
evt018709,390,2023-07-23 00:00:00,click,/home,session_3351,west
evt018710,450,2024-04-29 00:00:00,add_to_cart,/profile,session_1987,north
evt018711,84,2023-02-04 00:00:00,click,/checkout,session_3108,north
evt018712,367,2024-08-19 00:00:00,search,/checkout,session_4507,east
evt018713,869,2024-07-13 00:00:00,login,/checkout,session_2745,north
evt018714,328,2024-05-30 00:00:00,add_to_cart,/products,session_746,south
evt018715,752,2024-02-16 00:00:00,pageview,/checkout,session_2296,north
evt018716,694,2024-09-05 00:00:00,login,/home,session_1430,west
evt018717,271,2024-11-22 00:00:00,purchase,/products,session_4392,west
evt018718,802,2024-06-03 00:00:00,pageview,/checkout,session_2270,east
evt018719,310,2024-05-14 00:00:00,search,/cart,session_503,east
evt018720,791,2024-02-24 00:00:00,add_to_cart,/cart,session_2908,west
evt018721,591,2023-09-14 00:00:00,add_to_cart,/checkout,session_4987,south
evt018722,120,2024-06-09 00:00:00,click,/cart,session_983,west
evt018723,353,2023-04-10 00:00:00,login,/cart,session_2868,east
evt018724,496,2024-08-02 00:00:00,search,/checkout,session_2947,east
evt018725,71,2023-10-14 00:00:00,login,/home,session_1784,north
evt018726,553,2024-08-02 00:00:00,click,/products,session_1168,east
evt018727,819,2023-01-04 00:00:00,click,/profile,session_1097,south
evt018728,576,2024-07-18 00:00:00,search,/cart,session_4923,south
evt018729,980,2023-09-13 00:00:00,add_to_cart,/home,session_949,east
evt018730,220,2023-01-10 00:00:00,login,/checkout,session_3932,south
evt018731,199,2023-04-27 00:00:00,pageview,/home,session_1765,north
evt018732,979,2024-06-25 00:00:00,pageview,/home,session_2444,north
evt018733,180,2023-03-27 00:00:00,pageview,/checkout,session_3056,north
evt018734,532,2023-11-11 00:00:00,purchase,/cart,session_4874,west
evt018735,293,2023-05-21 00:00:00,search,/profile,session_4009,west
evt018736,910,2023-12-11 00:00:00,add_to_cart,/products,session_4571,east
evt018737,281,2024-07-19 00:00:00,search,/cart,session_1270,south
evt018738,185,2024-10-14 00:00:00,search,/cart,session_4038,east
evt018739,372,2024-05-20 00:00:00,purchase,/cart,session_2329,south
evt018740,131,2024-07-20 00:00:00,purchase,/checkout,session_244,north
evt018741,503,2023-01-31 00:00:00,pageview,/products,session_3449,west
evt018742,370,2024-01-17 00:00:00,pageview,/home,session_3628,east
evt018743,475,2024-04-23 00:00:00,click,/checkout,session_4825,west
evt018744,304,2024-02-07 00:00:00,pageview,/cart,session_1802,east
evt018745,320,2023-05-23 00:00:00,pageview,/home,session_1389,south
evt018746,787,2023-04-11 00:00:00,login,/profile,session_2531,north
evt018747,131,2023-02-27 00:00:00,purchase,/cart,session_3177,north
evt018748,262,2024-09-10 00:00:00,purchase,/products,session_4843,north
evt018749,565,2023-06-16 00:00:00,add_to_cart,/products,session_719,east
evt018750,491,2024-11-13 00:00:00,add_to_cart,/profile,session_2255,west
evt018751,701,2024-03-29 00:00:00,click,/home,session_3732,south
evt018752,215,2024-12-20 00:00:00,login,/profile,session_3518,west
evt018753,791,2023-02-10 00:00:00,purchase,/profile,session_1944,west
evt018754,277,2024-02-09 00:00:00,click,/profile,session_3248,west
evt018755,587,2023-04-03 00:00:00,purchase,/products,session_1649,east
evt018756,264,2024-03-13 00:00:00,login,/home,session_2180,south
evt018757,464,2024-10-09 00:00:00,add_to_cart,/home,session_2499,north
evt018758,215,2024-12-05 00:00:00,search,/products,session_1654,west
evt018759,327,2023-11-22 00:00:00,add_to_cart,/products,session_4536,east
evt018760,378,2023-09-11 00:00:00,pageview,/profile,session_4971,north
evt018761,173,2024-08-01 00:00:00,search,/checkout,session_3927,west
evt018762,741,2023-08-23 00:00:00,login,/home,session_3255,west
evt018763,644,2023-05-09 00:00:00,purchase,/checkout,session_1444,south
evt018764,9,2024-04-21 00:00:00,pageview,/profile,session_260,south
evt018765,112,2024-02-23 00:00:00,search,/products,session_4081,north
evt018766,625,2024-02-09 00:00:00,click,/home,session_3444,east
evt018767,59,2023-07-24 00:00:00,add_to_cart,/checkout,session_3449,east
evt018768,172,2023-03-08 00:00:00,pageview,/cart,session_3580,south
evt018769,93,2024-05-04 00:00:00,add_to_cart,/checkout,session_614,east
evt018770,887,2023-12-22 00:00:00,pageview,/home,session_2788,west
evt018771,460,2024-01-04 00:00:00,search,/products,session_3790,east
evt018772,369,2024-02-19 00:00:00,click,/profile,session_2036,east
evt018773,447,2023-05-16 00:00:00,purchase,/profile,session_3841,east
evt018774,705,2023-09-04 00:00:00,login,/cart,session_33,east
evt018775,57,2024-12-04 00:00:00,add_to_cart,/home,session_2695,south
evt018776,95,2024-05-03 00:00:00,purchase,/profile,session_41,north
evt018777,965,2023-07-17 00:00:00,search,/home,session_1503,north
evt018778,493,2024-05-28 00:00:00,click,/checkout,session_2861,west
evt018779,722,2023-05-21 00:00:00,purchase,/cart,session_4753,south
evt018780,646,2023-04-09 00:00:00,purchase,/checkout,session_1835,north
evt018781,826,2023-02-20 00:00:00,purchase,/home,session_4648,south
evt018782,521,2023-07-30 00:00:00,add_to_cart,/cart,session_29,east
evt018783,29,2024-01-20 00:00:00,login,/cart,session_4116,west
evt018784,727,2023-11-03 00:00:00,pageview,/home,session_3633,north
evt018785,909,2023-06-03 00:00:00,add_to_cart,/cart,session_828,east
evt018786,440,2023-04-04 00:00:00,login,/home,session_3500,north
evt018787,220,2024-12-18 00:00:00,click,/cart,session_2077,south
evt018788,791,2023-01-17 00:00:00,purchase,/home,session_2398,west
evt018789,55,2024-01-11 00:00:00,search,/profile,session_2186,west
evt018790,356,2024-09-23 00:00:00,search,/checkout,session_4193,east
evt018791,962,2024-02-28 00:00:00,search,/profile,session_810,north
evt018792,445,2023-03-31 00:00:00,add_to_cart,/checkout,session_2755,west
evt018793,969,2024-10-06 00:00:00,pageview,/products,session_451,north
evt018794,941,2024-01-26 00:00:00,login,/products,session_548,west
evt018795,320,2024-11-09 00:00:00,purchase,/products,session_3592,south
evt018796,943,2024-03-13 00:00:00,search,/profile,session_854,north
evt018797,334,2023-07-19 00:00:00,purchase,/checkout,session_3743,north
evt018798,292,2024-09-02 00:00:00,add_to_cart,/home,session_4728,south
evt018799,150,2023-08-04 00:00:00,add_to_cart,/checkout,session_3568,south
evt018800,726,2024-03-14 00:00:00,purchase,/checkout,session_3815,west
evt018801,621,2024-10-15 00:00:00,login,/home,session_2702,south
evt018802,96,2024-10-17 00:00:00,login,/home,session_994,east
evt018803,708,2024-02-10 00:00:00,click,/products,session_66,east
evt018804,984,2023-08-18 00:00:00,purchase,/checkout,session_2107,south
evt018805,27,2024-09-02 00:00:00,purchase,/profile,session_2194,west
evt018806,13,2024-03-23 00:00:00,purchase,/checkout,session_2318,east
evt018807,936,2023-10-04 00:00:00,click,/profile,session_628,west
evt018808,397,2024-06-14 00:00:00,add_to_cart,/home,session_67,west
evt018809,314,2023-05-12 00:00:00,click,/checkout,session_4789,south
evt018810,379,2024-01-05 00:00:00,purchase,/cart,session_4836,west
evt018811,931,2023-07-09 00:00:00,login,/home,session_1680,west
evt018812,585,2023-08-26 00:00:00,purchase,/profile,session_2727,south
evt018813,995,2023-02-10 00:00:00,pageview,/home,session_1789,west
evt018814,289,2023-12-24 00:00:00,click,/profile,session_4228,east
evt018815,428,2023-05-04 00:00:00,add_to_cart,/home,session_2556,north
evt018816,893,2023-01-10 00:00:00,purchase,/profile,session_732,north
evt018817,41,2023-06-01 00:00:00,click,/products,session_1116,west
evt018818,303,2023-02-11 00:00:00,add_to_cart,/cart,session_4,north
evt018819,411,2024-08-02 00:00:00,search,/products,session_1775,north
evt018820,255,2024-12-16 00:00:00,purchase,/checkout,session_1276,west
evt018821,877,2023-08-28 00:00:00,pageview,/products,session_3822,south
evt018822,625,2024-01-22 00:00:00,pageview,/home,session_2591,east
evt018823,52,2024-06-30 00:00:00,click,/cart,session_3111,south
evt018824,397,2024-06-12 00:00:00,pageview,/products,session_4882,west
evt018825,956,2023-09-21 00:00:00,login,/cart,session_149,east
evt018826,910,2023-10-08 00:00:00,purchase,/cart,session_2917,east
evt018827,801,2023-02-13 00:00:00,click,/profile,session_3993,east
evt018828,649,2023-04-03 00:00:00,pageview,/profile,session_3271,west
evt018829,260,2024-11-19 00:00:00,pageview,/products,session_4294,south
evt018830,252,2023-08-28 00:00:00,purchase,/profile,session_4030,east
evt018831,388,2023-03-07 00:00:00,click,/home,session_2955,north
evt018832,647,2024-12-12 00:00:00,pageview,/products,session_3102,west
evt018833,645,2023-05-07 00:00:00,search,/profile,session_1837,south
evt018834,516,2024-06-21 00:00:00,pageview,/profile,session_1147,west
evt018835,13,2024-06-17 00:00:00,search,/cart,session_428,east
evt018836,587,2023-05-26 00:00:00,click,/profile,session_4042,east
evt018837,703,2024-10-19 00:00:00,search,/products,session_3573,north
evt018838,774,2023-10-10 00:00:00,add_to_cart,/products,session_2764,east
evt018839,410,2023-07-01 00:00:00,search,/checkout,session_4186,south
evt018840,928,2024-07-20 00:00:00,purchase,/products,session_693,east
evt018841,177,2023-08-13 00:00:00,pageview,/products,session_2396,west
evt018842,647,2023-11-24 00:00:00,search,/checkout,session_2826,west
evt018843,607,2023-10-19 00:00:00,pageview,/checkout,session_3954,south
evt018844,515,2024-10-22 00:00:00,pageview,/profile,session_2559,east
evt018845,372,2024-09-22 00:00:00,login,/checkout,session_4182,south
evt018846,862,2024-10-13 00:00:00,pageview,/cart,session_2359,south
evt018847,335,2023-08-07 00:00:00,click,/products,session_4370,south
evt018848,244,2024-02-04 00:00:00,search,/cart,session_3315,west
evt018849,772,2024-12-17 00:00:00,login,/profile,session_2031,east
evt018850,822,2023-09-07 00:00:00,add_to_cart,/cart,session_1274,north
evt018851,93,2024-11-16 00:00:00,click,/home,session_3031,east
evt018852,391,2024-07-18 00:00:00,purchase,/profile,session_3087,south
evt018853,370,2023-12-04 00:00:00,add_to_cart,/home,session_89,east
evt018854,179,2024-04-16 00:00:00,search,/home,session_1511,west
evt018855,966,2023-11-24 00:00:00,search,/profile,session_3545,west
evt018856,985,2024-05-04 00:00:00,purchase,/profile,session_3244,north
evt018857,902,2024-06-29 00:00:00,purchase,/checkout,session_4269,south
evt018858,2,2023-11-13 00:00:00,search,/checkout,session_1213,south
evt018859,271,2024-08-17 00:00:00,add_to_cart,/home,session_3531,west
evt018860,341,2024-03-30 00:00:00,click,/cart,session_3564,east
evt018861,238,2023-09-13 00:00:00,login,/checkout,session_3570,north
evt018862,288,2023-05-10 00:00:00,search,/products,session_1639,north
evt018863,3,2024-05-06 00:00:00,click,/cart,session_4325,west
evt018864,9,2024-08-28 00:00:00,purchase,/products,session_4220,south
evt018865,219,2024-10-05 00:00:00,pageview,/checkout,session_757,south
evt018866,406,2023-07-13 00:00:00,click,/home,session_1225,north
evt018867,25,2024-04-05 00:00:00,pageview,/products,session_807,south
evt018868,163,2023-02-26 00:00:00,purchase,/products,session_4268,south
evt018869,447,2024-07-21 00:00:00,search,/cart,session_3989,east
evt018870,638,2023-09-22 00:00:00,search,/products,session_4714,west
evt018871,516,2024-08-18 00:00:00,add_to_cart,/profile,session_3056,west
evt018872,68,2023-11-27 00:00:00,login,/profile,session_1471,west
evt018873,458,2023-07-08 00:00:00,purchase,/products,session_4356,north
evt018874,587,2023-06-16 00:00:00,click,/products,session_1054,east
evt018875,729,2024-05-23 00:00:00,login,/products,session_1533,west
evt018876,706,2024-10-13 00:00:00,add_to_cart,/home,session_2654,south
evt018877,294,2023-08-06 00:00:00,search,/cart,session_1260,south
evt018878,311,2024-08-14 00:00:00,purchase,/profile,session_2739,east
evt018879,210,2024-10-21 00:00:00,purchase,/products,session_1825,west
evt018880,743,2024-01-27 00:00:00,pageview,/checkout,session_2079,east
evt018881,672,2023-08-28 00:00:00,click,/cart,session_3404,south
evt018882,736,2024-06-23 00:00:00,click,/checkout,session_1249,north
evt018883,73,2023-01-14 00:00:00,pageview,/home,session_4696,north
evt018884,754,2023-03-24 00:00:00,login,/cart,session_4223,east
evt018885,797,2023-09-25 00:00:00,add_to_cart,/products,session_2354,east
evt018886,582,2023-09-24 00:00:00,click,/cart,session_1253,north
evt018887,46,2024-06-15 00:00:00,login,/home,session_4725,west
evt018888,362,2023-01-02 00:00:00,purchase,/checkout,session_344,west
evt018889,827,2023-05-10 00:00:00,purchase,/cart,session_3629,west
evt018890,688,2024-08-26 00:00:00,purchase,/checkout,session_73,south
evt018891,884,2024-03-08 00:00:00,pageview,/checkout,session_2439,north
evt018892,943,2024-08-18 00:00:00,click,/home,session_1821,north
evt018893,700,2024-12-30 00:00:00,purchase,/checkout,session_4733,west
evt018894,446,2024-02-27 00:00:00,login,/checkout,session_2583,west
evt018895,57,2024-05-03 00:00:00,click,/cart,session_1382,south
evt018896,275,2023-01-19 00:00:00,purchase,/profile,session_2452,south
evt018897,274,2023-08-24 00:00:00,login,/cart,session_2092,north
evt018898,9,2023-01-27 00:00:00,search,/profile,session_656,south
evt018899,269,2024-02-11 00:00:00,add_to_cart,/products,session_1760,west
evt018900,269,2023-05-19 00:00:00,login,/checkout,session_2589,west
evt018901,898,2024-09-05 00:00:00,click,/cart,session_95,south
evt018902,439,2024-11-03 00:00:00,add_to_cart,/cart,session_1652,north
evt018903,53,2024-04-10 00:00:00,search,/home,session_4868,east
evt018904,133,2023-07-03 00:00:00,add_to_cart,/profile,session_2425,north
evt018905,192,2023-09-20 00:00:00,pageview,/checkout,session_1343,south
evt018906,171,2023-11-16 00:00:00,add_to_cart,/products,session_2885,south
evt018907,1000,2024-07-14 00:00:00,click,/cart,session_1044,south
evt018908,808,2024-09-28 00:00:00,add_to_cart,/profile,session_4152,north
evt018909,706,2023-01-19 00:00:00,add_to_cart,/products,session_3135,south
evt018910,918,2023-07-10 00:00:00,click,/profile,session_1639,south
evt018911,765,2024-02-08 00:00:00,search,/products,session_835,south
evt018912,124,2024-04-07 00:00:00,login,/checkout,session_2026,west
evt018913,471,2024-05-26 00:00:00,pageview,/products,session_1496,west
evt018914,669,2024-02-12 00:00:00,click,/products,session_3864,south
evt018915,92,2024-05-14 00:00:00,purchase,/cart,session_2488,south
evt018916,929,2023-12-27 00:00:00,purchase,/checkout,session_619,west
evt018917,385,2023-04-01 00:00:00,click,/checkout,session_4708,south
evt018918,79,2023-01-30 00:00:00,click,/checkout,session_1345,north
evt018919,883,2023-07-13 00:00:00,search,/checkout,session_2038,south
evt018920,120,2024-07-10 00:00:00,pageview,/products,session_429,west
evt018921,141,2024-11-14 00:00:00,purchase,/cart,session_944,west
evt018922,287,2023-12-26 00:00:00,search,/checkout,session_1529,east
evt018923,870,2024-03-01 00:00:00,click,/products,session_2283,west
evt018924,120,2023-01-03 00:00:00,click,/products,session_293,west
evt018925,443,2023-08-31 00:00:00,pageview,/home,session_436,east
evt018926,441,2024-02-13 00:00:00,pageview,/products,session_3299,west
evt018927,227,2024-01-18 00:00:00,search,/checkout,session_4760,west
evt018928,606,2023-02-23 00:00:00,search,/checkout,session_85,west
evt018929,245,2024-12-09 00:00:00,add_to_cart,/products,session_2715,east
evt018930,425,2023-05-20 00:00:00,login,/products,session_9,west
evt018931,747,2023-04-07 00:00:00,login,/profile,session_4163,south
evt018932,438,2023-06-19 00:00:00,login,/products,session_1973,north
evt018933,558,2023-05-14 00:00:00,click,/home,session_1752,south
evt018934,128,2024-08-04 00:00:00,pageview,/cart,session_4797,east
evt018935,737,2024-07-30 00:00:00,purchase,/products,session_3263,east
evt018936,271,2023-07-19 00:00:00,search,/profile,session_3940,west
evt018937,122,2023-04-15 00:00:00,purchase,/home,session_4955,south
evt018938,918,2024-03-22 00:00:00,pageview,/checkout,session_3503,south
evt018939,114,2024-07-19 00:00:00,search,/profile,session_181,south
evt018940,160,2024-07-16 00:00:00,search,/cart,session_2675,north
evt018941,593,2023-02-28 00:00:00,login,/home,session_1824,west
evt018942,155,2023-12-14 00:00:00,purchase,/home,session_75,east
evt018943,757,2023-07-17 00:00:00,purchase,/profile,session_1886,east
evt018944,903,2023-10-23 00:00:00,search,/home,session_3355,east
evt018945,968,2023-08-01 00:00:00,search,/products,session_3274,west
